Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage4
8.8,0.859984,4874768.372,,,Success,0.868021,0.946404,0.832433,2.765698,1.01325,2.651652,2.616977,298,418.227808,1067412.158,408.841933,571286.9785,303.30247,0.994662,1,0.839976,3.240704,2.651652,8.420455,3.175551,303.30247,446.692251,1275017.827,435.489593,685959.3461,304.443257,0.994862,1,0.839978,3.240551,8.420455,27.113787,3.219991,304.443257,448.773123,1282588.836,440.684095,708550.1846,303.553863,0.992059,0.991001,0.839979,3.141294,27.113787,84.999993,3.134936,303.553863,444.058876,1249749.551,440.907036,709521.7621,305.701413,TRUE,Success,0.946404,0.991001
8.75,0.860002,4847615.876,,,Success,0.863089,0.944133,0.831814,2.746556,1.01325,2.633963,2.599519,298,417.377074,1053788.609,408.076236,568017.6346,303.252425,0.99557,1,0.839983,3.240005,2.633963,8.362128,3.174733,303.252425,446.586271,1267270.831,435.408785,685608.6029,304.414759,0.996062,1,0.839987,3.239623,8.362128,26.917806,3.219014,304.414759,448.685132,1274768.321,440.605067,708205.8166,303.523054,0.993554,0.993133,0.839988,3.164138,26.917806,84.999993,3.157761,303.523054,445.043826,1251788.116,441.867309,713708.5954,305.707063,TRUE,Success,0.944133,0.993133
8.7,0.860017,4820532.396,,,Success,0.858157,0.941851,0.831166,2.727408,1.01325,2.61626,2.582048,298,416.524194,1040233.458,407.308295,564739.9528,303.202389,0.996497,1,0.83999,3.239285,2.61626,8.303723,3.173891,303.202389,446.479598,1259523.4,435.327368,685255.2387,304.3862,0.99729,1,0.839994,3.238663,8.303723,26.721406,3.218003,304.3862,448.595991,1266944.419,440.524945,707856.7066,303.492182,0.995087,0.995301,0.839994,3.187367,26.721406,84.999998,3.18097,303.492182,446.040635,1253831.119,442.83887,717947.8949,305.712234,TRUE,Success,0.941851,0.995301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65,0.860029,4793519.113,,,Success,0.853225,0.939555,0.830489,2.708233,1.01325,2.598518,2.564538,298,415.667852,1026735.463,406.5369,561448.7624,303.152317,0.997452,1,0.839995,3.238535,2.598518,8.245141,3.173016,303.152317,446.371817,1251772.395,435.244954,684897.5724,304.357562,0.998556,1,0.839998,3.23766,8.245141,26.524179,3.216947,304.357562,448.505205,1259113.079,440.443238,707500.7146,303.461214,0.996674,0.997511,0.839998,3.21104,26.524179,84.999999,3.204623,303.461214,447.051676,1255898.177,443.823985,722249.7252,305.716943,TRUE,Success,0.939555,0.997511
8.6,0.860039,4766570.828,,,Success,0.848294,0.937258,0.82978,2.689139,1.01325,2.58085,2.547101,298,414.813742,1013344.844,405.767289,558166.4071,303.102424,0.998393,1,0.839998,3.23779,2.58085,8.186835,3.172147,303.102424,446.264737,1244031.963,435.163235,684542.9391,304.328926,0.999808,1,0.84,3.236655,8.186835,26.327968,3.215891,304.328926,448.414863,1251292.161,440.362022,707146.8833,303.430301,0.998247,0.999738,0.839998,3.234943,26.327968,84.999999,3.228506,303.430301,448.067471,1257901.859,444.81353,726574.3831,305.721009,TRUE,Success,0.937258,0.999738
8.55,0.860045,4739693.273,,,Success,0.843362,0.934946,0.82904,2.670012,1.01325,2.563138,2.52962,298,413.955758,1000008.258,404.993844,554868.9152,303.052482,0.999365,1,0.84,3.237012,2.563138,8.128328,3.171241,303.052482,446.156425,1236287.13,435.080404,684183.5023,304.300205,1.001102,1,0.839999,3.235603,8.128328,26.130824,3.214785,304.300205,448.322704,1243462.632,440.279054,706785.4433,303.399282,0.999879,1.00201,0.839995,3.259322,26.130824,84.999999,3.252863,303.399282,449.098514,1259935.254,445.817581,730966.0511,305.724581,TRUE,Success,0.934946,1.00201
8.5,0.860048,4712884.81,,,Success,0.83843,0.932624,0.828268,2.650888,1.01325,2.545419,2.512133,298,413.095774,986742.429,404.218287,551563.6266,303.002564,1.000355,1,0.84,3.236213,2.545419,8.069772,3.170311,303.002564,446.047476,1228542.619,434.997018,683821.6809,304.271426,1.002422,1,0.839995,3.234516,8.069772,25.933364,3.213643,304.271426,448.229406,1235630.402,440.195009,706419.3338,303.368207,1.00155,1.00432,0.839989,3.284111,25.933364,84.999999,3.277631,303.368207,450.141808,1261969.359,446.833241,735412.2563,305.727585,TRUE,Success,0.932624,1.00432
8.45,0.860048,4686145.457,,,Success,0.833498,0.930291,0.827464,2.631769,1.01325,2.527697,2.494643,298,412.23385,973548.1829,403.440676,548250.7799,302.952676,1.00136,1,0.839998,3.235392,2.527697,8.011176,3.169358,302.952676,445.937913,1220798.687,434.9131,683457.5683,304.24259,1.003767,1,0.839988,3.233395,8.011176,25.735623,3.212465,304.24259,448.134981,1227795.724,440.1099,706048.6111,303.337081,1.003257,1.006668,0.839979,3.309317,25.735623,84.999999,3.302815,303.337081,451.197419,1264002.863,447.860558,739913.3931,305.729996,TRUE,Success,0.930291,1.006668
8.4,0.860045,4659475.16,,,Success,0.828566,0.927948,0.826626,2.61266,1.01325,2.509973,2.477151,298,411.370094,960426.7126,402.661108,544930.7893,302.902822,1.002381,1,0.839995,3.23455,2.509973,7.952553,3.168382,302.902822,445.827774,1213055.697,434.828683,683091.318,304.213698,1.005135,1,0.839978,3.232238,7.952553,25.537648,3.211251,304.213698,448.039456,1219958.988,440.023755,705673.4048,303.305905,1.005,1.009055,0.839966,3.334944,25.537648,84.999999,3.328419,303.305905,452.265336,1266033.762,448.899506,744469.5363,305.731786,TRUE,Success,0.927948,1.009055
8.35,0.860038,4632875.762,,,Success,0.823634,0.925593,0.825754,2.593536,1.01325,2.492226,2.459635,298,410.503168,947366.933,401.878349,541598.389,302.852955,1.003428,1,0.83999,3.233679,2.492226,7.893806,3.167372,302.852955,445.716631,1205310.519,434.743371,682721.204,304.184733,1.00654,1,0.839965,3.231035,7.893806,25.339034,3.20999,304.184733,447.942312,1212116.072,439.936061,705291.4739,303.274647,1.006797,1.011488,0.839949,3.361056,25.339034,84.999999,3.354508,303.274647,453.348088,1268082.239,449.952493,749091.4631,305.73296,TRUE,Success,0.925593,1.011488
8.3,0.860029,4606346.238,,,Success,0.818702,0.923226,0.824847,2.574417,1.01325,2.474473,2.442115,298,409.634025,934377.3565,401.093277,538257.3221,302.803113,1.004493,1,0.839983,3.232783,2.474473,7.835013,3.166336,302.803113,445.604793,1197565.585,434.65745,682348.4759,304.155708,1.007973,1,0.839947,3.229792,7.835013,25.140099,3.208686,304.155708,447.84389,1204270.009,439.847159,704904.313,303.243332,1.008635,1.013964,0.839927,3.387625,25.140099,84.999998,3.381053,303.243332,454.444211,1270133.287,451.018096,753773.1463,305.73347,TRUE,Success,0.923226,1.013964
8.25,0.860016,4579886.459,,,Success,0.81377,0.92085,0.823904,2.555307,1.01325,2.456721,2.424595,298,408.762863,921459.9654,400.306075,534908.3588,302.753306,1.005574,1,0.839974,3.231865,2.456721,7.776194,3.165274,302.753306,445.492326,1189821.483,434.570985,681973.4046,304.126625,1.009431,1,0.839927,3.228509,7.776194,24.940922,3.207343,304.126625,447.744253,1196421.47,439.757113,704512.1933,303.211967,1.010513,1.016483,0.839902,3.41465,24.940922,84.999998,3.408054,303.211967,455.553554,1272183.541,452.09615,758514.0879,305.733281,TRUE,Success,0.92085,1.016483
8.2,0.86,4553497.682,,,Success,0.808838,0.918461,0.822926,2.536195,1.01325,2.438956,2.407062,298,407.888928,908608.7654,399.516046,531548.5265,302.703509,1.006676,1,0.839963,3.230918,2.438956,7.717298,3.164181,302.703509,445.378989,1182076.517,434.483749,681595.0185,304.097475,1.010922,1,0.839902,3.22718,7.717298,24.741283,3.205952,304.097475,447.643093,1188568.15,439.665619,704113.8002,303.180533,1.012441,1.019051,0.839873,3.442175,24.741283,84.999998,3.435553,303.180533,456.677667,1274244.249,453.188119,763320.9683,305.732381,TRUE,Success,0.918461,1.019051
8.15,0.859981,4527179.817,,,Success,0.803906,0.916061,0.821909,2.517086,1.01325,2.421184,2.389523,298,407.012436,895825.9513,398.723387,528178.6673,302.65373,1.007799,1,0.83995,3.229944,2.421184,7.658347,3.163058,302.65373,445.264854,1174331.332,434.395812,681213.6109,304.068261,1.012443,1,0.839873,3.225806,7.658347,24.541269,3.204513,304.068261,447.540474,1180710.773,439.572744,703709.4187,303.149037,1.014416,1.021666,0.839839,3.470201,24.541269,84.999998,3.463554,303.149037,457.81639,1276311.762,454.293828,768193.2651,305.730735,TRUE,Success,0.916061,1.021666
8.1,0.859959,4500933.437,,,Success,0.798974,0.91365,0.820855,2.497978,1.01325,2.403404,2.371976,298,406.133176,883110.1809,397.927906,524797.9534,302.603966,1.008943,1,0.839934,3.22894,2.403404,7.59933,3.161903,302.603966,445.149857,1166585.555,434.307111,680828.9197,304.038981,1.013997,1,0.83984,3.224382,7.59933,24.340833,3.203023,304.038981,447.436294,1172848.732,439.478389,703298.6217,303.117475,1.016442,1.024332,0.8398,3.498748,24.340833,84.999998,3.492074,303.117475,458.97033,1278388.97,455.413833,773133.7032,305.728312,TRUE,Success,0.91365,1.024332
8.05,0.859933,4474758.268,,,Success,0.794042,0.911227,0.819762,2.478878,1.01325,2.385623,2.354427,298,405.251483,870464.575,397.129907,521407.6813,302.554232,1.010106,1,0.839916,3.22791,2.385623,7.54028,3.160718,302.554232,445.034106,1158840.1,434.217751,680441.3923,304.009638,1.015581,1,0.839802,3.222911,7.54028,24.140098,3.201486,304.009638,447.330663,1164983.112,439.382663,702881.8915,303.085856,1.018514,1.027049,0.839757,3.527814,24.140098,85,3.521112,303.085856,460.139127,1280470.481,456.547763,778140.9218,305.725075,TRUE,Success,0.911227,1.027049
8,0.859904,4448663.539,,,Success,0.78911,0.908784,0.818632,2.459702,1.01325,2.367754,2.336792,298,404.362374,857849.0898,396.324791,517988.3123,302.504344,1.011324,1,0.839895,3.226819,2.367754,7.480836,3.159464,302.504344,444.915986,1151083.386,434.126223,680044.4876,303.980166,1.017244,1,0.839759,3.221345,7.480836,23.937548,3.199849,303.980166,447.221578,1157098.364,439.283592,702450.6274,303.054056,1.020699,1.029842,0.839708,3.557637,23.937548,85,3.550907,303.054056,461.332177,1282632.7,457.704583,783254.8657,305.721065,TRUE,Success,0.908784,1.029842
7.95,0.859871,4422627.244,,,Success,0.784178,0.906344,0.817456,2.440665,1.01325,2.350016,2.319286,298,403.478153,845364.0084,395.523918,514588.0841,302.454762,1.012506,1,0.839872,3.225748,2.350016,7.421907,3.158236,302.454762,444.799496,1143344.469,434.036263,679654.4064,303.950733,1.018863,1,0.839712,3.219798,7.421907,23.736996,3.198234,303.950733,447.113908,1149233.049,439.185988,702025.7824,303.022388,1.022836,1.032655,0.839654,3.587666,23.736996,85,3.580908,303.022388,462.527114,1284685.717,458.862859,788381.0474,305.716052,TRUE,Success,0.906344,1.032655
7.9,0.859835,4396672.483,,,Success,0.779246,0.903884,0.816242,2.421553,1.01325,2.332193,2.301696,298,402.586403,832909.1212,394.71582,511158.2997,302.405028,1.013744,1,0.839846,3.224615,2.332193,7.36259,3.156938,302.405028,444.680603,1135594.32,433.944103,679254.813,303.921169,1.020562,1,0.839659,3.218152,7.36259,23.534639,3.196516,303.921169,447.002681,1141348.315,439.084941,701585.9862,302.990539,1.025089,1.035548,0.839594,3.618486,23.534639,85,3.611698,302.990539,463.747087,1286820.726,460.04471,793617.6514,305.710189,TRUE,Success,0.903884,1.035548
7.85,0.859794,4370318.986,,,Success,0.774314,0.901851,0.81485,2.406486,1.01325,2.31846,2.288142,298,401.932338,822436.6548,394.127102,508660.3231,302.364176,1.013226,1,0.839857,3.225091,2.31846,7.320497,3.157483,302.364176,444.639309,1128401.476,433.924467,679169.6782,303.894793,1.01989,1,0.839681,3.218806,7.320497,23.405084,3.197199,303.894793,446.986967,1134210.227,439.078262,701556.9165,302.964649,1.024195,1.037372,0.839509,3.638466,23.405084,84.999999,3.63169,302.964649,464.534262,1285270.628,460.812557,797023.2095,305.700476,TRUE,Success,0.901851,1.037372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.75,0.859481,4316743.484,,,Success,0.764451,0.899111,0.81145,2.388619,1.01325,2.303391,2.27327,298,401.369554,807546.4274,393.638201,506586.3233,302.310037,1.006773,1,0.839962,3.230834,2.303391,7.288124,3.164085,302.310037,444.79419,1115675.472,434.107192,679961.9629,303.851591,1.011298,1,0.839895,3.226842,7.288124,23.36279,3.205597,303.851591,447.242599,1122122.257,439.348547,702733.3764,302.930458,1.012922,1.037789,0.839134,3.644892,23.36279,85,3.638264,302.930458,464.811477,1271399.328,460.906741,797441.1184,305.387263,TRUE,Success,0.899111,1.037789
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,0.859065,4237968.978,,,Success,0.749655,0.895972,0.805377,2.370637,1.01325,2.289651,2.25971,298,401.128836,790074.4076,393.462684,505841.8481,302.250742,0.993114,1,0.83996,3.24188,2.289651,7.274061,3.176929,302.250742,445.191299,1097616.01,434.535831,681820.9226,303.792597,0.993545,1,0.839965,3.241554,7.274061,23.430102,3.221049,303.792597,447.794782,1105143.009,439.92151,705228.1037,302.888977,0.990395,1.036688,0.837826,3.634148,23.430102,84.999993,3.627811,302.888977,464.553298,1245135.551,460.906741,797441.117,305.621518,TRUE,Success,0.895972,1.036688
7.55,0.858778,4212420.076,,,Success,0.744723,0.894943,0.803154,2.364768,1.01325,2.285179,2.255296,298,401.078987,784499.4511,393.432332,505713.1102,302.231982,0.988481,1,0.839886,3.245284,2.285179,7.269011,3.180938,302.231982,445.324927,1091567.67,434.680046,682446.4968,303.772697,0.987662,1,0.839869,3.245867,7.269011,23.446948,3.225604,303.772697,447.97177,1099390.804,440.105673,706030.1999,302.87447,0.983149,1.036491,0.837193,3.631449,23.446948,84.999992,3.625205,302.87447,464.537987,1236962.151,460.906741,797441.1184,305.604413,TRUE,Success,0.894943,1.036491
7.5,0.858434,4187260.019,,,Success,0.739791,0.893976,0.800803,2.359431,1.01325,2.281235,2.251404,298,401.075002,779278.2992,393.444439,505764.4623,302.214808,0.983604,1,0.839767,3.248679,2.281235,7.265657,3.184966,302.214808,445.468092,1085564.964,434.833252,683111.1402,303.75303,0.981543,1,0.839703,3.250056,7.265657,23.468385,3.230043,303.75303,448.155407,1093668.629,440.296466,706861.2936,302.860227,0.975723,1.03627,0.836435,3.628044,23.468385,84.999998,3.621894,302.860227,464.516978,1228748.126,460.90546,797435.4332,305.593261,TRUE,Success,0.893976,1.03627
7.45,0.858023,4162523.885,,,Success,0.734859,0.893061,0.798321,2.354534,1.01325,2.277728,2.247943,298,401.112522,774371.0882,393.494993,505978.8868,302.199043,0.978525,1,0.839595,3.25201,2.277728,7.263569,3.188954,302.199043,445.619186,1079595.844,434.993943,683808.3363,303.733522,0.975248,1,0.839459,3.254049,7.263569,23.492502,3.234292,303.733522,448.34374,1087961.345,440.491931,707712.8655,302.846101,0.968201,1.036056,0.835548,3.624231,23.492502,84.999998,3.618176,302.846101,464.503245,1220595.607,460.906741,797441.1184,305.57558,TRUE,Success,0.893061,1.036056
7.4,0.857539,4138268.112,,,Success,0.729927,0.892221,0.795691,2.350272,1.01325,2.274854,2.245107,298,401.205456,769875.8415,393.596881,506411.0553,302.185156,0.973164,1,0.839361,3.2553,2.274854,7.263457,3.192933,302.185156,445.781867,1073683.449,435.165536,684552.9237,303.714307,0.968687,1,0.839122,3.257869,7.263457,23.521814,3.238377,303.714307,448.540595,1082296.328,440.695824,708601.2928,302.832299,0.960482,1.035813,0.834512,3.619626,23.521814,85,3.613667,302.832299,464.484992,1212412.493,460.9066,797440.4911,305.562017,TRUE,Success,0.892221,1.035813
7.35,0.856972,4114545.854,,,Success,0.724995,0.891458,0.792904,2.346645,1.01325,2.272615,2.242896,298,401.355796,765799.013,393.751968,507068.9087,302.173187,0.967522,1,0.839053,3.258512,2.272615,7.265243,3.196865,302.173187,445.956346,1067827.628,435.348223,685345.7524,303.69538,0.961875,1,0.83868,3.261467,7.265243,23.555721,3.242248,303.69538,448.745993,1076672.714,440.908124,709526.5056,302.818782,0.952598,1.035553,0.833314,3.614327,23.555721,85,3.608465,302.818782,464.468299,1204246.499,460.906578,797440.3914,305.546317,TRUE,Success,0.891458,1.035553
7.3,0.856306,4091444.906,,,Success,0.720063,0.890796,0.789939,2.343863,1.01325,2.271221,2.241521,298,401.579303,762248.5348,393.974864,508014.4626,302.163656,0.961514,1,0.838654,3.261648,2.271221,7.269643,3.200764,302.163656,446.146661,1062053.18,435.545771,686203.1955,303.676881,0.954725,1,0.838111,3.26484,7.269643,23.59658,3.245906,303.676881,448.963981,1071118.657,441.132785,710505.7546,302.805748,0.944459,1.035243,0.831929,3.607979,23.59658,84.999991,3.602217,302.805748,464.443561,1196024.534,460.898907,797406.3541,305.530523,TRUE,Success,0.890796,1.035243
7.25,0.855536,4068947.368,,,Success,0.715131,0.89018,0.786813,2.341427,1.01325,2.270169,2.240482,298,401.845606,758990.1441,394.237478,509128.6159,302.15546,0.955358,1,0.838166,3.264558,2.270169,7.274647,3.204452,302.15546,446.344337,1056303.489,435.750249,687090.8461,303.65846,0.947504,1,0.837422,3.267827,7.274647,23.636621,3.249178,303.65846,449.185644,1065568.819,441.360918,711500.3121,302.792596,0.936381,1.035004,0.830376,3.601778,23.636621,84.99999,3.596114,302.792596,464.455294,1188084.915,460.906741,797441.1184,305.486121,TRUE,Success,0.89018,1.035004
