Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage3,opt_n_stage4
11.35,0.855939,6362601.225,,,Success,1.11955,1.046095,0.835851,3.683557,1.01325,3.481685,3.436156,298,457.846375,1834826.763,444.09317,723425.8082,305.790371,0.981046,1,0.839686,3.250383,3.481685,11.096134,3.187001,305.790371,450.843136,1664024.219,438.483854,698970.5096,305.792903,0.975889,1.023835,0.83783,3.505132,11.096134,38.673899,3.485349,305.792903,462.737755,1801518.619,453.60962,765177.7165,305.440564,0.899847,0.894832,0.837187,2.203095,38.673899,84.999998,2.197865,305.440564,398.573894,1062231.624,396.441433,518483.6233,304.784385,TRUE,Success,1.046095,1.023835,0.894832
11.4,0.855811,6393802.892,,,Success,1.124482,1.047866,0.835526,3.70127,1.01325,3.49742,3.451685,298,458.605278,1851754.195,444.761105,726345.1766,305.83931,0.981013,1,0.839685,3.250404,3.49742,11.146371,3.187027,305.83931,450.916529,1671645.968,438.53585,699196.7081,305.818141,0.97581,1.024373,0.83777,3.510601,11.146371,38.909987,3.490821,305.818141,463.019859,1812481.158,453.870451,766327.0677,305.478759,0.898383,0.893322,0.837106,2.189743,38.909987,84.999998,2.184529,305.478759,397.83614,1057921.571,395.718463,515413.9507,304.759926,TRUE,Success,1.047866,1.024373,0.893322
11.45,0.855682,6425084.267,,,Success,1.129414,1.049632,0.835191,3.718973,1.01325,3.513134,3.467194,298,459.363795,1868755.904,445.428408,729263.3903,305.88824,0.980987,1,0.839684,3.250421,3.513134,11.196525,3.187047,305.88824,450.98968,1679267.557,438.587644,699422.0377,305.843336,0.97574,1.024914,0.837711,3.516072,11.196525,39.146351,3.496295,305.843336,463.30182,1823469.631,454.131128,767476.0159,305.516981,0.896931,0.891823,0.837024,2.176536,39.146351,84.999998,2.171339,305.516981,397.103291,1053591.176,395.000271,512365.4585,304.735328,TRUE,Success,1.049632,1.024914,0.891823
11.5,0.855551,6456444.59,,,Success,1.134346,1.051393,0.834846,3.736671,1.01325,3.528834,3.482688,298,460.122128,1885834.23,446.09526,732181.2572,305.93717,0.980966,1,0.839684,3.250435,3.528834,11.246618,3.187064,305.93717,451.062649,1686889.607,438.639294,699646.7494,305.868494,0.975676,1.025454,0.837651,3.521529,11.246618,39.382897,3.501755,305.868494,463.583016,1834476.656,454.391071,768622.0055,305.55521,0.895493,0.890337,0.836942,2.163478,39.382897,84.999998,2.158297,305.55521,396.375577,1049244.097,394.28708,509339.0686,304.710608,TRUE,Success,1.051393,1.025454,0.890337
11.55,0.855419,6487884.553,,,Success,1.139278,1.05315,0.834491,3.754367,1.01325,3.544522,3.498171,298,460.880419,1902990.826,446.76179,735099.3418,305.986102,0.980949,1,0.839683,3.250446,3.544522,11.296664,3.187077,305.986102,451.13548,1694512.55,438.690839,699871.0163,305.893615,0.975617,1.025994,0.83759,3.526976,11.296664,39.619702,3.507204,305.893615,463.863598,1845503.864,454.650421,769765.6633,305.593454,0.894067,0.888861,0.836859,2.150561,39.619702,84.999998,2.145397,305.593454,395.652682,1044877.313,393.578588,506333.4607,304.685758,TRUE,Success,1.05315,1.025994,0.888861
11.6,0.855286,6519403.932,,,Success,1.14421,1.054902,0.834128,3.77205,1.01325,3.560186,3.51363,298,461.638229,1920220.513,447.427597,738015.9162,306.035019,0.980939,1,0.839683,3.250453,3.560186,11.346615,3.187085,306.035019,451.208034,1702134.935,438.742151,700094.2763,305.918693,0.975567,1.026536,0.83753,3.532422,11.346615,39.856711,3.512652,305.918693,464.143918,1856555.481,454.909504,770908.4182,305.631717,0.892654,0.887396,0.836776,2.137787,39.856711,84.999999,2.13264,305.631717,394.934734,1040493.003,392.874917,503349.1384,304.660789,TRUE,Success,1.054902,1.026536,0.887396
11.65,0.855151,6551002.819,,,Success,1.149142,1.056649,0.833755,3.789726,1.01325,3.575834,3.529074,298,462.395824,1937526.387,448.092922,740932.0352,306.083928,0.980935,1,0.839683,3.250456,3.575834,11.3965,3.187089,306.083928,451.280392,1709757.593,438.793306,700316.8597,305.943732,0.975523,1.027079,0.83747,3.53786,11.3965,40.093936,3.518092,305.943732,464.423704,1867628.146,455.168066,772049.1559,305.669994,0.891253,0.885943,0.836692,2.125153,40.093936,84.999999,2.120021,305.669994,394.221625,1036090.693,392.175965,500385.633,304.635703,TRUE,Success,1.056649,1.027079,0.885943
11.7,0.855015,6582681.301,,,Success,1.154074,1.058391,0.833373,3.8074,1.01325,3.59147,3.544506,298,463.153377,1954910.521,448.757921,743848.3964,306.132837,0.980934,1,0.839683,3.250456,3.59147,11.446335,3.187089,306.132837,451.35261,1717381.07,438.844353,700538.9823,305.968736,0.975485,1.027621,0.837409,3.543286,11.446335,40.331383,3.523519,305.968736,464.702773,1878719.573,455.42594,773187.1381,305.70828,0.889864,0.884501,0.836608,2.112655,40.331383,84.999999,2.10754,305.70828,393.513269,1031670.136,391.481649,497442.57,304.610502,TRUE,Success,1.058391,1.027621,0.884501
11.75,0.854878,6614439.327,,,Success,1.159006,1.060129,0.832982,3.825066,1.01325,3.60709,3.559921,298,463.910716,1972370.848,449.422435,746764.3205,306.181735,0.980938,1,0.839683,3.250453,3.60709,11.496103,3.187085,306.181735,451.424629,1725004.775,438.89524,700760.4185,305.993701,0.975452,1.028164,0.837348,3.548703,11.496103,40.56903,3.528938,305.993701,464.981277,1889831.512,455.683265,774322.9714,305.746577,0.888488,0.88307,0.836523,2.100294,40.56903,84.999999,2.095194,305.746577,392.80968,1027232.192,390.791983,494519.9853,304.585193,TRUE,Success,1.060129,1.028164,0.88307
11.8,0.854739,6646276.534,,,Success,1.163938,1.061863,0.832583,3.842724,1.01325,3.62269,3.575317,298,464.667747,1989906.221,450.086379,749679.4416,306.23062,0.980949,1,0.839683,3.250446,3.62269,11.545792,3.187077,306.23062,451.496421,1732628.371,438.945938,700981.0438,306.018625,0.975427,1.028708,0.837287,3.55411,11.545792,40.806823,3.534346,306.018625,465.259149,1900963.109,455.939976,775456.3732,305.784881,0.887125,0.881649,0.836438,2.088069,40.806823,84.999999,2.082985,305.784881,392.110958,1022778.833,390.107065,491618.2693,304.559786,TRUE,Success,1.061863,1.028708,0.881649
11.85,0.854599,6678193.657,,,Success,1.16887,1.063592,0.832175,3.860375,1.01325,3.638274,3.590697,298,465.424611,2007518.319,450.749878,752594.3252,306.279494,0.980964,1,0.839684,3.250436,3.638274,11.595416,3.187065,306.279494,451.568029,1740252.296,438.996489,701201.0315,306.043512,0.975407,1.029252,0.837225,3.559511,11.595416,41.044843,3.539747,306.043512,465.53653,1912115.959,456.196207,776587.9363,305.823198,0.885773,0.88024,0.836353,2.075974,41.044843,84.999999,2.070906,305.823198,391.416803,1018307.083,389.426605,488736.1679,304.534273,TRUE,Success,1.063592,1.029252,0.88024
11.9,0.854458,6710190.407,,,Success,1.173802,1.065317,0.831759,3.878022,1.01325,3.653844,3.606064,298,466.181379,2025207.994,451.412996,755509.2568,306.328358,0.980984,1,0.839684,3.250424,3.653844,11.644984,3.18705,306.328358,451.639472,1747876.762,439.04691,701420.4653,306.068362,0.975393,1.029796,0.837164,3.564899,11.644984,41.28305,3.545136,306.068362,465.813196,1923287.24,456.45175,777716.7358,305.861522,0.884433,0.878841,0.836267,2.064009,41.28305,84.999999,2.058956,305.861522,390.727271,1013818.411,388.750659,485873.8958,304.508661,TRUE,Success,1.065317,1.029796,0.878841
11.95,0.854315,6742266.468,,,Success,1.178733,1.067038,0.831335,3.895661,1.01325,3.669396,3.621412,298,466.937898,2042973.392,452.075592,758423.6409,306.377206,0.981008,1,0.839685,3.250407,3.669396,11.694477,3.187031,306.377206,451.710702,1755501.239,439.097156,701639.1475,306.093174,0.975386,1.03034,0.837102,3.570276,11.694477,41.521398,3.550513,306.093174,466.089179,1934477.279,456.706631,778842.8895,305.899849,0.883106,0.877452,0.836181,2.052175,41.521398,85,2.047137,305.899849,390.042447,1009314.558,388.079309,483031.7781,304.482961,TRUE,Success,1.067038,1.03034,0.877452
12,0.854172,6774422.314,,,Success,1.183665,1.068754,0.830903,3.913295,1.01325,3.684933,3.636746,298,467.694289,2060815.969,452.737776,761337.9602,306.42604,0.981038,1,0.839686,3.250388,3.684933,11.743909,3.187008,306.42604,451.781756,1763126.104,439.147262,701857.2249,306.117948,0.975384,1.030885,0.837041,3.575643,11.743909,41.759933,3.55588,306.117948,466.364523,1945686.501,456.960895,779966.5896,305.938184,0.881791,0.876074,0.836095,2.040467,41.759933,85,2.035444,305.938184,389.362129,1004793.739,387.412361,480208.9718,304.457167,TRUE,Success,1.068754,1.030885,0.876074
12.05,0.854027,6806657.92,,,Success,1.188597,1.070467,0.830464,3.930925,1.01325,3.700457,3.652067,298,468.450637,2078736.769,453.39962,764252.5571,306.474863,0.981071,1,0.839687,3.250367,3.700457,11.793289,3.186982,306.474863,451.852659,1770751.622,439.19725,702074.7992,306.142688,0.975386,1.031429,0.836979,3.580996,11.793289,41.998647,3.561233,306.142688,466.639104,1956913.255,457.214425,781087.3244,305.976522,0.880487,0.874706,0.836008,2.028883,41.998647,85,2.023875,305.976522,388.686286,1000256.274,386.749783,477405.3232,304.431285,TRUE,Success,1.070467,1.031429,0.874706
12.1,0.853881,6838972.68,,,Success,1.193529,1.072176,0.830017,3.948549,1.01325,3.715965,3.667372,298,469.206815,2096734.244,454.06101,767166.9387,306.523669,0.981108,1,0.839689,3.250342,3.715965,11.842601,3.186952,306.523669,451.923371,1778377.347,439.247082,702291.7057,306.16739,0.975394,1.031974,0.836917,3.586333,11.842601,42.237467,3.56657,306.16739,466.912821,1968156.207,457.467124,782204.663,306.014857,0.879197,0.873349,0.835921,2.017425,42.237467,85,2.012431,306.014857,388.015076,995704.8809,386.091732,474621.4695,304.405326,TRUE,Success,1.072176,1.031974,0.873349
12.15,0.853734,6871366.87,,,Success,1.198461,1.073882,0.829563,3.966169,1.01325,3.731459,3.682664,298,469.962951,2114809.961,454.722059,770081.6135,306.572459,0.98115,1,0.83969,3.250315,3.731459,11.89186,3.186919,306.572459,451.993929,1786003.688,439.296795,702508.0991,306.192057,0.975407,1.032517,0.836855,3.591654,11.89186,42.476418,3.57189,306.192057,467.185631,1979414.65,457.718954,783318.4296,306.053188,0.877918,0.872002,0.835833,2.006089,42.476418,85,2.00111,306.053188,387.348363,991138.5716,385.438076,471856.8335,304.37929,TRUE,Success,1.073882,1.032517,0.872002
12.2,0.853586,6903840.598,,,Success,1.203393,1.075583,0.829101,3.983781,1.01325,3.746935,3.697937,298,470.718844,2132961.444,455.382586,772995.7975,306.621227,0.981196,1,0.839692,3.250284,3.746935,11.941043,3.186883,306.621227,452.06427,1793629.943,439.346329,702723.7227,306.216685,0.975426,1.033062,0.836793,3.596965,11.941043,42.715503,3.5772,306.216685,467.457803,1990691.901,457.970164,784429.7317,306.091522,0.876652,0.870665,0.835746,1.994874,42.715503,85,1.98991,306.091522,386.686097,986557.3095,384.788764,469111.1865,304.353179,TRUE,Success,1.075583,1.033062,0.870665
12.25,0.853437,6936393.937,,,Success,1.208325,1.077281,0.828633,4.001388,1.01325,3.762397,3.713197,298,471.474654,2151190.661,456.042731,775910.1259,306.669976,0.981247,1,0.839693,3.250251,3.762397,11.990168,3.186843,306.669976,452.134444,1801256.634,439.395729,702938.7714,306.241277,0.97545,1.033606,0.836731,3.602261,11.990168,42.954724,3.582496,306.241277,467.729172,2001985.746,458.220603,785537.8917,306.129854,0.875398,0.869338,0.835658,1.983778,42.954724,85,1.978828,306.129854,386.028202,981960.8966,384.143728,466384.2109,304.326993,TRUE,Success,1.077281,1.033606,0.869338
12.3,0.853286,6969026.546,,,Success,1.213257,1.078976,0.828158,4.018988,1.01325,3.777841,3.72844,298,472.230297,2169496.562,456.702418,778824.2723,306.718701,0.981302,1,0.839695,3.250215,3.777841,12.039224,3.1868,306.718701,452.204422,1808883.45,439.44497,703153.1343,306.265833,0.97548,1.034149,0.836669,3.607543,12.039224,43.194042,3.587776,306.265833,467.999708,2013295.704,458.47024,786642.7742,306.168182,0.874155,0.868021,0.835569,1.9728,43.194042,85,1.967864,306.168182,385.374744,977350.8306,383.503028,463676.1523,304.300742,TRUE,Success,1.078976,1.034149,0.868021
12.35,0.853135,7001738.813,,,Success,1.218189,1.080667,0.827676,4.036589,1.01325,3.793277,3.743674,298,472.986056,2187882.728,457.3619,781739.3697,306.767412,0.98136,1,0.839697,3.250177,3.793277,12.088244,3.186754,306.767412,452.274291,1816511.35,439.494132,703367.1637,306.290356,0.975513,1.034692,0.836606,3.612804,12.088244,43.433494,3.593036,306.290356,468.26921,2024619.042,458.718891,787743.5683,306.206503,0.872925,0.866714,0.835481,1.961937,43.433494,85,1.957015,306.206503,384.725553,972725.6922,382.866502,460986.3015,304.274422,TRUE,Success,1.080667,1.034692,0.866714
12.4,0.852983,7034571.179,,,Success,1.223121,1.082343,0.827186,4.054014,1.01325,3.808525,3.758722,298,473.735659,2206269.481,458.015539,784630.4877,306.815878,0.981465,1,0.8397,3.250107,3.808525,12.136515,3.186671,306.815878,452.342104,1824118.532,439.5414,703572.9501,306.314727,0.975605,1.035289,0.836544,3.618578,12.136515,43.676972,3.598807,306.314727,468.559552,2036236.646,458.986996,788930.7904,306.245588,0.871629,0.865387,0.835391,1.951013,43.676972,85,1.946106,306.245588,384.070278,967946.5202,382.224097,458272.1729,304.247522,TRUE,Success,1.082343,1.035289,0.865387
12.45,0.852829,7067467.62,,,Success,1.228053,1.084022,0.826691,4.071528,1.01325,3.823853,3.77385,298,474.488555,2224776.459,458.671828,787535.1952,306.864443,0.98155,1,0.839703,3.250051,3.823853,12.185107,3.186604,306.864443,452.410794,1831737.697,439.589507,703782.4029,306.339127,0.975672,1.03586,0.83648,3.624095,12.185107,43.919029,3.60432,306.339127,468.83921,2047745.092,459.245107,790074.0509,306.284336,0.870375,0.864081,0.835301,1.940273,43.919029,84.999999,1.93538,306.284336,383.423377,963208.3724,381.589855,455593.0834,304.22076,TRUE,Success,1.084022,1.03586,0.864081
12.5,0.852675,7100432.649,,,Success,1.232985,1.085701,0.82619,4.08907,1.01325,3.8392,3.788996,298,475.242514,2243375.616,459.328758,790444.6339,306.913024,0.981631,1,0.839706,3.249998,3.8392,12.233766,3.186541,306.913024,452.479667,1839361.149,439.637807,703992.702,306.363514,0.975733,1.036418,0.836418,3.629467,12.233766,44.160107,3.60969,306.363514,469.112647,2059200.658,459.497371,791191.702,306.322881,0.869154,0.862794,0.835211,1.929694,44.160107,84.999999,1.924814,306.322881,382.783615,958495.2261,380.962576,452943.9409,304.194084,TRUE,Success,1.085701,1.036418,0.862794
12.55,0.852519,7133471.085,,,Success,1.237917,1.087378,0.825682,4.106626,1.01325,3.854552,3.804147,298,475.99709,2262061.404,459.985926,793357.0405,306.961604,0.98171,1,0.839708,3.249946,3.854552,12.282445,3.186478,306.961604,452.548582,1846987.346,439.686169,704203.2791,306.387879,0.975792,1.036969,0.836355,3.63475,12.282445,44.400684,3.614971,306.387879,469.382189,2070632.593,459.745969,792293.3878,306.361308,0.867957,0.86152,0.835122,1.919251,44.400684,84.999999,1.914385,306.361308,382.149627,953789.7419,380.340936,450319.127,304.167432,TRUE,Success,1.087378,1.036969,0.86152
12.6,0.852363,7166585.48,,,Success,1.242849,1.089052,0.825169,4.124188,1.01325,3.869899,3.819293,298,476.75194,2280829.515,460.643023,796271.0605,307.010167,0.98179,1,0.839711,3.249893,3.869899,12.331103,3.186415,307.010167,452.617432,1854615.09,439.734493,704413.6971,306.412216,0.975852,1.037515,0.836293,3.639978,12.331103,44.641011,3.620196,306.412216,469.649188,2082057.943,459.992166,793384.705,306.399666,0.866778,0.860258,0.835032,1.908932,44.641011,84.999999,1.904079,306.399666,381.520687,949082.9316,379.72423,447715.6483,304.140771,TRUE,Success,1.089052,1.037515,0.860258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9,0.85096,7354462.279,,,Success,1.27244,1.091135,0.820895,4.110716,1.01325,3.841362,3.79113,298,477.171614,2340707.643,460.89865,797405.2136,307.151821,1.012866,1,0.839864,3.22542,3.841362,12.130483,3.15786,307.151821,451.705587,1884927.636,438.79026,700303.6039,306.473134,1.015711,1.040982,0.839057,3.678009,12.130483,44.356065,3.656579,306.473134,470.759572,2145471.533,460.902804,797423.6484,306.504702,0.89327,0.865661,0.834654,1.921465,44.356065,84.999996,1.916311,306.504702,382.513133,983355.4673,380.653168,451637.431,304.223847,TRUE,Success,1.091135,1.040982,0.865661
12.95,0.850615,7386487.226,,,Success,1.277372,1.091447,0.820141,4.107167,1.01325,3.835251,3.785099,298,477.202603,2350195.345,460.906421,797439.6984,307.173864,1.018449,1,0.839724,3.220196,3.835251,12.088286,3.151889,307.173864,451.527434,1889593.951,438.608791,699514.0408,306.481387,1.023221,1.041215,0.839312,3.67972,12.088286,44.218602,3.657971,306.481387,470.790082,2154069.385,460.906281,797439.0745,306.512552,0.899531,0.867268,0.834485,1.927495,44.218602,85,1.922268,306.512552,382.935576,992628.5455,381.057395,453344.3471,304.250841,TRUE,Success,1.091447,1.041215,0.867268
13,0.850234,7418898.012,,,Success,1.282304,1.091755,0.819377,4.10333,1.01325,3.828838,3.77877,298,477.225121,2359573.334,460.906632,797440.6332,307.19555,1.02413,1,0.839534,3.21462,3.828838,12.043801,3.14555,307.19555,451.341206,1894138.148,438.419918,698692.3769,306.489077,1.030979,1.041445,0.839481,3.680877,12.043801,44.065826,3.658797,306.489077,470.81346,2162584.102,460.902207,797420.9997,306.519196,0.906145,0.869007,0.834272,1.934237,44.065826,85,1.928932,306.519196,383.406478,1002602.428,381.50856,455249.7239,304.28028,TRUE,Success,1.091755,1.041445,0.869007
13.05,0.849817,7451690.476,,,Success,1.287236,1.092076,0.818604,4.099455,1.01325,3.822377,3.772393,298,477.247847,2368956.495,460.906741,797441.1184,307.217013,1.029842,1,0.839295,3.208751,3.822377,11.998087,3.138907,307.217013,451.149159,1898587.304,438.225759,697847.843,306.49636,1.0389,1.041644,0.839557,3.681145,11.998087,43.897696,3.658724,306.49636,470.817335,2170846.533,460.879191,797318.8687,306.524333,0.913122,0.870881,0.83401,1.941707,43.897696,85.000007,1.93632,306.524333,383.926664,1013300.144,382.007442,457356.9411,304.31219,TRUE,Success,1.092076,1.041644,0.870881
13.1,0.849371,7485027.156,,,Success,1.292168,1.092408,0.817824,4.095518,1.01325,3.815844,3.765945,298,477.269866,2378332.556,460.906741,797441.1184,307.23869,1.035595,1,0.839008,3.202574,3.815844,11.951024,3.131948,307.23869,450.951186,1902933.361,438.026209,696979.9874,306.503222,1.046999,1.041968,0.839537,3.682199,11.951024,43.733908,3.659428,306.503222,470.870757,2179787.188,460.9021,797420.5237,306.530921,0.920063,0.872738,0.833707,1.94904,43.733908,85,1.943572,306.530921,384.442214,1023974.052,382.501708,459444.9956,304.343816,TRUE,Success,1.092408,1.041968,0.872738
13.15,0.848888,7518755.059,,,Success,1.2971,1.092752,0.817037,4.09155,1.01325,3.80927,3.759457,298,477.292177,2387714.864,460.906741,797441.1184,307.260163,1.041378,1,0.838674,3.196094,3.80927,11.902735,3.124676,307.260163,450.74658,1907171.395,437.820638,696086.0815,306.509638,1.05527,1.042254,0.839422,3.682234,11.902735,43.553313,3.659101,306.509638,470.899774,2188410.901,460.901453,797417.6503,306.53579,0.927412,0.874746,0.83335,1.957187,43.553313,85,1.951631,306.53579,385.012502,1035457.899,383.048949,461757.2326,304.378162,TRUE,Success,1.092752,1.042254,0.874746
13.2,0.848365,7552846.311,,,Success,1.302032,1.09312,0.816246,4.087719,1.01325,3.802824,3.753095,298,477.320577,2397181.957,460.906741,797441.118,307.278628,1.047141,1,0.838298,3.189367,3.802824,11.853999,3.117157,307.278628,450.533012,1911306.002,437.606991,695157.2065,306.515555,1.063648,1.042488,0.839213,3.681038,11.853999,43.35644,3.657537,306.515555,470.896016,2196600.953,460.869586,797276.2508,306.538769,0.93517,0.876905,0.832936,1.966143,43.35644,84.999999,1.960493,306.538769,385.637089,1047757.398,383.648707,464291.8447,304.415178,TRUE,Success,1.09312,1.042488,0.876905
13.25,0.847818,7587606.913,,,Success,1.306964,1.093477,0.815444,4.083503,1.01325,3.795978,3.746339,298,477.336676,2406484.858,460.906741,797441.1184,307.30298,1.053045,1,0.837869,3.182197,3.795978,11.802345,3.109171,307.30298,450.316046,1915293.805,437.390138,694214.5429,306.521055,1.072359,1.042906,0.838903,3.681218,11.802345,43.165071,3.65733,306.521055,470.966382,2205811.918,460.906315,797439.2254,306.543884,0.942881,0.879042,0.832479,1.974928,43.165071,85.000003,1.969185,306.543884,386.255671,1060016.331,384.242488,466801.6964,304.451811,TRUE,Success,1.093477,1.042906,0.879042
13.3,0.84723,7622709.767,,,Success,1.311896,1.093864,0.814639,4.079531,1.01325,3.78937,3.739818,298,477.362516,2415922.334,460.906741,797441.1184,307.322559,1.058895,1,0.837401,3.174813,3.78937,11.750737,3.100974,307.322559,450.088106,1919172.135,437.163423,693229.1736,306.525995,1.081142,1.043252,0.838497,3.679888,11.750737,42.956079,3.655607,306.525995,470.992604,2214435.24,460.90127,797416.8405,306.546744,0.951049,0.881345,0.831959,1.984608,42.956079,85,1.978765,306.546744,386.933933,1073180.058,384.893964,469555.9891,304.491346,TRUE,Success,1.093864,1.043252,0.881345
13.35,0.846607,7658054.325,,,Success,1.316828,1.094326,0.81384,4.076552,1.01325,3.78376,3.73428,298,477.424487,2425857.213,460.906741,797441.1184,307.32463,1.064456,1,0.83692,3.16754,3.78376,11.702873,3.092922,307.32463,449.841501,1923004.892,436.920137,692171.9649,306.530261,1.089652,1.043628,0.838023,3.678498,11.702873,42.760348,3.653833,306.530261,471.028849,2223211.233,460.906338,797439.3302,306.550691,0.959,0.883565,0.831407,1.993764,42.760348,85.000004,1.987823,306.550691,387.581094,1085980.988,385.515125,472182.6801,304.529233,TRUE,Success,1.094326,1.043628,0.883565
13.4,0.845961,7693669.669,,,Feas(LowTol),1.32176,1.095034,0.813075,4.077354,1.01325,3.781969,3.732513,298,477.620898,2437646.137,460.906741,797441.1184,307.262397,1.06884,1,0.836516,3.161628,3.781969,11.672649,3.086394,307.262397,449.55082,1927070.136,436.638221,690947.1331,306.533591,1.096571,1.043936,0.837579,3.676968,11.672649,42.628391,3.65199,306.533591,471.053408,2231843.935,460.904904,797432.9638,306.558498,0.965584,0.885374,0.830915,2.00102,42.628391,85.04352,1.994997,306.558498,388.104243,1097109.461,386.017021,474305.446,304.563241,FALSE,Feas(LowTol),1.095034,1.043936,0.885374
13.45,0.845255,7731013.596,,,Success,1.326692,1.095093,0.812192,4.067414,1.01325,3.769285,3.719996,298,477.439291,2444240.733,460.906741,797441.1184,307.381289,1.076647,1,0.835743,3.150717,3.769285,11.588217,3.07438,307.381289,449.353152,1929957.996,436.436891,690072.575,306.537551,1.10869,1.044484,0.836686,3.673458,11.588217,42.272941,3.647925,306.537551,471.079573,2240499.335,460.890126,797367.3915,306.551695,0.977325,0.888888,0.830036,2.016913,42.272941,84.999999,2.010742,306.551695,389.198643,1116315.531,387.070048,478760.4182,304.620666,TRUE,Success,1.095093,1.044484,0.888888
13.55,0.843803,7804472.195,,,Feas(LowTol),1.336556,1.096303,0.810596,4.064675,1.01325,3.761256,3.712071,298,477.684149,2465824.57,460.906741,797441.1184,307.32728,1.086871,1,0.834634,3.135679,3.761256,11.501492,3.057886,307.32728,448.772014,1937016.044,435.871844,687618.7592,306.542076,1.125363,1.045372,0.83524,3.668426,11.501492,41.8898,3.642119,306.542076,471.149429,2258111.235,460.898485,797404.4813,306.55989,0.99361,0.893506,0.828645,2.036158,41.8898,85.027073,2.02978,306.55989,390.570915,1143520.346,388.387236,484335.2814,304.700983,FALSE,Feas(LowTol),1.096303,1.045372,0.893506
