Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1
8.95,0.854906,5278343.113,,,Success,0.882817,0.982535,0.829207,3.113749,1.01325,2.999133,2.959914,298,435.04176,1238653.062,424.227356,637265.5059,303.976861,0.895404,1,0.828538,3.276871,2.999133,9.669421,3.224072,303.976861,451.258356,1332424.827,439.695241,704242.7797,304.724927,0.881534,1,0.82483,3.275577,9.669421,31.51684,3.259434,304.724927,453.420893,1344787.432,445.268527,728564.0622,303.967005,0.868602,1,0.820777,3.272968,31.51684,103,3.268094,303.967005,453.985777,1362477.792,451.055677,753938.3371,307.193326,TRUE,Success,0.982535
8.9,0.854064,5257232.801,,,Success,0.877885,0.98242,0.828013,3.113671,1.01325,3.000791,2.96155,298,435.23385,1233477.5,424.422212,638104.9242,303.963316,0.889889,1,0.827139,3.276543,3.000791,9.675727,3.224392,303.963316,451.469293,1327030.437,439.909363,705175.2061,304.709544,0.876016,1,0.823174,3.274629,9.675727,31.530176,3.258688,304.709544,453.647103,1339512.467,445.497234,729564.47,303.954576,0.863367,1,0.818962,3.271527,31.530176,102.999999,3.266712,303.954576,454.215678,1357212.398,451.290077,754968.7992,307.184727,TRUE,Success,0.98242
8.85,0.853136,5236892.377,,,Success,0.872953,0.982397,0.82672,3.114305,1.01325,3.00316,2.963889,298,435.474894,1228723.855,424.662017,639138.1126,303.951354,0.884175,1,0.825585,3.275943,3.00316,9.683571,3.22446,303.951354,451.698759,1321767.67,440.140634,706182.4813,304.694684,0.870367,1,0.821366,3.273404,9.683571,31.545857,3.257668,304.694684,453.889384,1334357.128,445.741145,730631.5954,303.942491,0.858073,1,0.817019,3.269844,31.545857,103,3.265088,303.942491,454.458382,1352043.724,451.536874,756053.9934,307.176217,TRUE,Success,0.982397
8.8,0.852114,5217392.571,,,Success,0.868021,0.982475,0.82532,3.115704,1.01325,3.006295,2.966982,298,435.768975,1224421.33,424.950523,640381.3344,303.941089,0.878248,1,0.823856,3.275042,3.006295,9.693037,3.224247,303.941089,451.94912,1316654.353,440.391226,707274.1138,304.680413,0.864585,1,0.819394,3.271882,9.693037,31.563964,3.256354,304.680413,454.149626,1329335.787,446.002027,731773.2098,303.930785,0.852719,1,0.814941,3.267912,31.563964,103,3.263215,303.930785,454.715113,1346981.101,451.797245,757199.1386,307.167806,TRUE,Success,0.982475
8.75,0.850991,5198813.605,,,Success,0.863089,0.982665,0.823802,3.117926,1.01325,3.010254,2.97089,298,436.12068,1220602.777,425.291941,641852.8586,303.932648,0.872097,1,0.821932,3.273806,3.010254,9.704218,3.223721,303.932648,452.223148,1311711.383,440.663683,708461.2356,304.666807,0.858663,1,0.817241,3.270043,9.704218,31.584584,3.254727,304.666807,454.429982,1324464.747,446.281891,732998.1665,303.919494,0.847305,1,0.812719,3.265722,31.584584,103,3.261085,303.919494,454.987211,1342034.698,452.072485,758409.9692,307.159502,TRUE,Success,0.982665
8.7,0.849756,5181246.626,,,Success,0.858157,0.982977,0.822158,3.121038,1.01325,3.015104,2.975677,298,436.535168,1217305.211,425.691006,643573.2471,303.926169,0.865709,1,0.819787,3.272199,3.015104,9.717213,3.222844,303.926169,452.524097,1306963.322,440.96099,709756.9212,304.653955,0.852596,1,0.814892,3.267865,9.717213,31.60781,3.252765,304.653955,454.732905,1319762.508,446.583029,734316.5594,303.90866,0.841829,1,0.810346,3.263266,31.60781,103,3.258688,303.90866,455.276148,1337215.585,452.364011,759692.7768,307.151314,TRUE,Success,0.982977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65,0.848399,5164795.703,,,Success,0.853225,0.983424,0.820373,3.12511,1.01325,3.020919,2.981415,298,437.018268,1214570.561,426.153068,645565.763,303.921808,0.859071,1,0.817394,3.270179,3.020919,9.732128,3.221578,303.921808,452.855808,1302439.182,441.28667,711176.6035,304.641961,0.846381,1,0.812328,3.265325,9.732128,31.633737,3.250444,304.641961,455.0612,1315250.126,446.908058,735739.931,303.898329,0.83629,1,0.807811,3.260535,31.633737,103,3.256017,303.898329,455.583542,1332535.835,452.673381,761054.4782,307.143252,TRUE,Success,0.983424
8.6,0.846907,5149580.245,,,Success,0.848294,0.984021,0.818433,3.130225,1.01325,3.02778,2.988186,298,437.576611,1212446.585,426.684201,647856.8658,303.91974,0.852167,1,0.81472,3.2677,3.02778,9.749079,3.219877,303.91974,453.222838,1298173.392,441.644899,712738.5922,304.630947,0.84001,1,0.809528,3.262397,9.749079,31.662466,3.247739,304.630947,455.418085,1310951.629,447.259982,737281.5181,303.888551,0.830689,1,0.805104,3.257521,31.662466,103,3.253063,303.888551,455.91117,1328008.639,453.002309,762502.6878,307.135325,TRUE,Success,0.984021
8.55,0.845267,5135737.995,,,Success,0.843362,0.984784,0.816323,3.136471,1.01325,3.035777,2.996079,298,438.217774,1210988.009,427.29135,650476.8296,303.920161,0.844981,1,0.811728,3.26471,3.035777,9.768191,3.21769,303.920161,453.630621,1294207.027,442.040655,714464.728,304.621056,0.833478,1,0.80647,3.259054,9.768191,31.694102,3.244623,304.621056,455.807259,1306894.525,447.642248,738956.5457,303.879384,0.825022,1,0.802215,3.254213,31.694102,103,3.249816,303.879384,456.260994,1323648.433,453.352683,764045.8014,307.127541,TRUE,Success,0.984784
8.5,0.843463,5123428.792,,,Success,0.83843,0.985733,0.814022,3.143949,1.01325,3.045014,3.005195,298,438.95048,1210257.985,427.982496,653460.5262,303.923292,0.837496,1,0.808374,3.261151,3.045014,9.789599,3.214961,303.923292,454.085677,1290589.362,442.479907,716381.2157,304.612456,0.826781,1,0.803128,3.255267,9.789599,31.728755,3.241068,304.612456,456.23299,1303110.399,448.058833,740782.5823,303.870892,0.81929,1,0.799134,3.250603,31.728755,103,3.246267,303.870892,456.635177,1319471.046,453.726586,765693.0912,307.119908,TRUE,Success,0.985733
8.45,0.841478,5112839.336,,,Success,0.833498,0.986893,0.811507,3.152772,1.01325,3.055603,3.015645,298,439.784844,1210329.965,428.766893,656848.4344,303.929388,0.829693,1,0.804608,3.256958,3.055603,9.813449,3.211625,303.929388,454.595874,1287379.866,442.969857,718519.6935,304.605349,0.81991,1,0.799475,3.251006,9.813449,31.766543,3.237042,304.605349,456.700218,1299635.641,448.51434,742779.9711,303.863147,0.813492,1,0.795846,3.24668,31.766543,103,3.242405,303.863147,457.036111,1315493.864,454.126319,767454.8146,307.112434,TRUE,Success,0.986893
8.4,0.839291,5104189.311,,,Success,0.828566,0.988291,0.808751,3.163067,1.01325,3.067673,3.027558,298,440.732705,1211290.172,429.655357,660687.962,303.938738,0.821551,1,0.800369,3.252058,3.067673,9.8399,3.20761,303.938738,455.170773,1284650.784,443.519247,720918.6195,304.599975,0.81286,1,0.795478,3.246237,9.8399,31.807587,3.232511,304.599975,457.214682,1296512.328,449.014107,744972.3544,303.856228,0.807625,1,0.79234,3.242435,31.807587,103,3.238221,303.856228,457.466446,1311736.026,454.55443,769342.3394,307.105125,TRUE,Success,0.988291
8.35,0.836879,5097739.385,,,Success,0.823634,0.989961,0.80572,3.174977,1.01325,3.081371,3.041076,298,441.808062,1213240.932,430.660667,665035.2192,303.951678,0.813048,1,0.795587,3.246368,3.081371,9.869123,3.202836,303.951678,455.82208,1282490.509,444.138775,723625.0877,304.596624,0.805625,1,0.791102,3.240923,9.869123,31.852015,3.227441,304.596624,457.783075,1293789.306,449.564361,747387.3178,303.850225,0.80169,1,0.788601,3.237856,31.852015,102.999999,3.233704,303.850225,457.929121,1308218.638,455.013746,771368.2875,307.097986,TRUE,Success,0.989961
8.3,0.834214,5093801.846,,,Success,0.818702,0.991945,0.802371,3.188664,1.01325,3.096859,3.056363,298,443.027677,1216305.27,431.798109,669957.4595,303.968601,0.804159,1,0.79018,3.239796,3.096859,9.901307,3.197209,303.968601,456.564233,1281008.038,444.841629,726697.2339,304.595643,0.798197,1,0.786307,3.235028,9.901307,31.899962,3.221793,304.595643,458.413237,1291523.505,450.172385,750057.1847,303.845237,0.795686,1,0.784615,3.232934,31.899962,102.999999,3.228844,303.845237,458.427403,1304965.033,455.507406,773546.7006,307.091019,TRUE,Success,0.991945
8.25,0.831265,5092755.068,,,Success,0.81377,0.994296,0.798654,3.204314,1.01325,3.114327,3.073602,298,444.411938,1220633.493,433.086251,675536.5488,303.989975,0.79486,1,0.78405,3.232234,3.114327,9.936655,3.190627,303.989975,457.415207,1280338.933,445.644208,730207.4639,304.597457,0.790568,1,0.78105,3.228509,9.936655,31.951571,3.215526,304.597457,459.114391,1289781.582,450.84674,753020.0022,303.841377,0.78961,1,0.780364,3.227656,31.951571,102.999998,3.223629,303.841377,458.964931,1302001.06,456.038905,775893.2317,307.084223,TRUE,Success,0.994296
8.2,0.827992,5095063.748,,,Success,0.808838,0.997082,0.794499,3.222137,1.01325,3.133987,3.093005,298,445.986124,1226412.973,434.548091,681874.1,304.016365,0.785121,1,0.777079,3.223565,3.133987,9.97539,3.182971,304.016365,458.397591,1280653.404,446.567107,734246.8463,304.602584,0.782732,1,0.775279,3.221322,9.97539,32.006989,3.208595,304.602584,459.897436,1288641.946,451.597537,756320.7739,303.838769,0.783462,1,0.775833,3.222012,32.006989,102.999996,3.218047,303.838769,459.545767,1299355.425,456.612141,778425.3668,307.077593,TRUE,Success,0.997082
8.15,0.824351,5101308.297,,,Success,0.803906,1.000394,0.789819,3.242377,1.01325,3.156085,3.114814,298,447.78239,1233883.483,436.212839,689099.4656,304.04847,0.77491,1,0.769126,3.213653,3.156085,10.017755,3.174108,304.04847,459.540086,1282167.418,447.636461,738931.1878,304.611663,0.774681,1,0.768939,3.21342,10.017755,32.066374,3.200954,304.611663,460.775325,1288197.31,452.436774,760013.0112,303.83755,0.777241,1,0.771002,3.21599,32.066374,102.999994,3.212087,303.83755,460.174453,1297060.085,457.231469,781162.6816,307.071119,TRUE,Success,1.000394
8.1,0.820283,5112230.636,,,Success,0.798974,1.004358,0.784489,3.265311,1.01325,3.180905,3.139309,298,449.843104,1243363.273,438.118932,697383.2301,304.087193,0.764196,1,0.760021,3.202344,3.180905,10.064017,3.163885,304.087193,460.879634,1285158.47,448.885868,744409.7025,304.625485,0.766407,1,0.761966,3.204753,10.064017,32.129895,3.192552,304.625485,461.76355,1288558.064,453.378786,764160.7839,303.837873,0.770946,1,0.765851,3.209577,32.129895,103,3.205737,303.837873,460.856094,1295150.828,457.901783,784127.2006,307.064784,TRUE,Success,1.004358
8.05,0.815718,5128805.152,,,Success,0.794042,1.009158,0.77833,3.291263,1.01325,3.208772,3.166812,298,452.226681,1255294.734,440.319296,706960.7494,304.13375,0.75294,1,0.74956,3.189463,3.208772,10.114463,3.152129,304.13375,462.464359,1289987.1,450.359025,750877.023,304.645037,0.757901,1,0.754288,3.195267,10.114463,32.19772,3.183334,304.645037,462.880686,1289855.872,454.440734,768840.9859,303.839902,0.764576,1,0.760358,3.202761,32.19772,103,3.198984,303.839902,461.596395,1293667.446,458.628542,787343.5574,307.058562,TRUE,Success,1.009158
8,0.810559,5152377.518,,,Success,0.78911,1.015091,0.771059,3.320607,1.01325,3.240066,3.197696,298,455.020099,1270343.184,442.892633,718182.5817,304.189924,0.741105,1,0.73749,3.174814,3.240066,10.169413,3.138644,304.189924,464.358144,1297129.934,452.113838,758591.9136,304.671558,0.749156,1,0.745824,3.184903,10.169413,32.270036,3.173245,304.671558,464.149241,1292249.552,455.64338,774146.9017,303.843813,0.758129,1,0.754501,3.195528,32.270036,103,3.191815,303.843813,462.401803,1292654.848,459.417914,790839.6414,307.052414,TRUE,Success,1.015091
7.95,0.804666,5184960.508,,,Success,0.784178,1.022698,0.762168,3.353776,1.01325,3.275227,3.232397,298,458.369345,1289638.248,445.970917,731637.0597,304.258706,0.728649,1,0.723506,3.158172,3.275227,10.229215,3.123208,304.258706,466.647496,1307227.203,454.228535,767905.4128,304.706613,0.740165,1,0.736481,3.173601,10.229215,32.347037,3.162221,304.706613,465.596616,1295931.515,457.011949,780192.2527,303.849787,0.751605,1,0.748254,3.187867,32.347037,103,3.184218,303.849787,463.279588,1292163.543,460.276843,794646.9308,307.046287,TRUE,Success,1.022698
