Gc_kg_s,eta_ex_system,Power_total_W,T_water_mix_K,total_mdot_water_kg_s,warnings,Gc_norm_s1,n_s1,eta_s1,eps_s1,Pin_s1_bar,Pout_s1_bar,PR_s1,Tin_s1_K,Tout_s1_K,Power_s1_W,T_water_out_s1_K,H_water_s1_Jperkg,T_air_out_intercooler_s1_K,Gc_norm_s2,n_s2,eta_s2,eps_s2,Pin_s2_bar,Pout_s2_bar,PR_s2,Tin_s2_K,Tout_s2_K,Power_s2_W,T_water_out_s2_K,H_water_s2_Jperkg,T_air_out_intercooler_s2_K,Gc_norm_s3,n_s3,eta_s3,eps_s3,Pin_s3_bar,Pout_s3_bar,PR_s3,Tin_s3_K,Tout_s3_K,Power_s3_W,T_water_out_s3_K,H_water_s3_Jperkg,T_air_out_intercooler_s3_K,Gc_norm_s4,n_s4,eta_s4,eps_s4,Pin_s4_bar,Pout_s4_bar,PR_s4,Tin_s4_K,Tout_s4_K,Power_s4_W,T_water_out_s4_K,H_water_s4_Jperkg,T_air_out_intercooler_s4_K,Optimization_Success,Status,opt_n_stage1,opt_n_stage2
8.75,0.859951,4847848.049,,,Success,0.863089,0.945585,0.831586,2.761022,1.01325,2.648621,2.613986,298,418.119984,1060391.228,408.759685,570935.7426,303.280384,0.990106,0.993785,0.839979,3.174456,2.648621,8.236943,3.109899,303.280384,443.72873,1241511.157,432.783261,674223.8124,304.316855,1.011038,1,0.8399,3.227076,8.236943,26.406338,3.205842,304.316855,447.993065,1269443.195,439.924372,705240.571,303.478489,1.012724,1,0.839867,3.22555,26.406338,84.999999,3.218924,303.478489,447.742483,1276502.47,444.461977,725037.568,305.753517,TRUE,Success,0.945585,0.993785
8.7,0.85999,4820765.719,,,Success,0.858157,0.94243,0.831072,2.733156,1.01325,2.622083,2.587795,298,416.82173,1042862.303,407.582098,565908.4412,303.213586,0.994302,0.996301,0.839993,3.199334,2.622083,8.218206,3.134228,303.213586,444.733522,1243924.141,433.722419,678293.7314,304.326282,1.007568,1,0.839953,3.230145,8.218206,26.372687,3.209056,304.326282,448.132715,1263351.277,440.068774,705869.4816,303.462054,1.008195,1,0.839945,3.229598,26.372687,85,3.223032,303.462054,447.885581,1270627.999,444.61252,725695.6146,305.743316,TRUE,Success,0.94243,0.996301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.65,0.86002,4793837.2,,,Success,0.853225,0.93925,0.830541,2.705214,1.01325,2.59546,2.561519,298,415.510286,1025351.51,406.391859,560830.0766,303.146388,0.998618,0.998886,0.84,3.225009,2.59546,8.199931,3.159337,303.146388,445.767322,1246488.944,434.68818,682481.7787,304.336076,1.004026,1,0.839986,3.233177,8.199931,26.340114,3.212236,304.336076,448.274331,1257260.588,440.215149,706507.0618,303.445633,1.003613,1,0.839989,3.233524,26.340114,85,3.227017,303.445633,448.028371,1264736.159,444.762826,726352.7036,305.733035,TRUE,Success,0.93925,0.998886
8.6,0.86004,4767062.212,,,Success,0.848294,0.93606,0.829989,2.677354,1.01325,2.568908,2.535315,298,414.193474,1007929.155,405.196163,555731.3621,303.079089,1.002996,1.001519,0.839998,3.251313,2.568908,8.182135,3.185063,303.079089,446.822758,1249133.832,435.673774,686758.8483,304.345973,1.00041,1,0.84,3.236167,8.182135,26.308654,3.215378,304.345973,448.41765,1251170.813,440.363254,707152.2495,303.42922,0.998978,1,0.839999,3.237323,26.308654,85,3.230876,303.42922,448.171,1258828.412,444.913035,727009.4481,305.722676,TRUE,Success,0.93606,1.001519
8.55,0.860049,4740446.228,,,Success,0.843362,0.932859,0.829417,2.649567,1.01325,2.542422,2.509176,298,412.870801,990591.739,403.994556,550610.3449,303.011675,1.00744,1.004204,0.839987,3.278279,2.542422,8.16484,3.211441,303.011675,447.90094,1251865.378,436.680205,691129.5217,304.355982,0.996717,1,0.839991,3.239113,8.16484,26.278342,3.218476,304.355982,448.562793,1245082.751,440.513207,707805.5656,303.41282,0.994289,1,0.839972,3.240989,26.278342,85,3.234603,303.41282,448.313639,1252906.36,445.063312,727666.5729,305.712241,TRUE,Success,0.932859,1.004204
8.5,0.860047,4714009.604,,,Success,0.83843,0.929617,0.82883,2.621554,1.01325,2.515697,2.4828,298,411.52595,973199.3958,402.772006,545403.0021,302.943536,1.012075,1.006986,0.839966,3.306345,2.515697,8.148068,3.238891,302.943536,449.019596,1254839.29,437.723676,695664.497,304.366609,0.992945,1,0.839958,3.242007,8.148068,26.249214,3.221526,304.366609,448.710601,1238999.149,440.665794,708470.4335,303.39645,0.989544,1,0.839906,3.244518,26.249214,84.999997,3.238192,303.39645,448.456497,1246971.769,445.213858,728324.955,305.701732,TRUE,Success,0.929617,1.006986
8.45,0.860032,4687714.185,,,Success,0.833498,0.926426,0.828211,2.594218,1.01325,2.489648,2.457091,298,410.207193,956169.4106,401.572987,540298.7087,302.876498,1.016536,1.009736,0.839939,3.334311,2.489648,8.131839,3.266261,302.876498,450.128828,1257603.145,438.758507,700165.4417,304.376319,0.98909,1,0.839898,3.244846,8.131839,26.221309,3.224524,304.376319,448.859057,1232915.282,440.819141,709138.6947,303.38007,0.984744,1,0.839798,3.247903,26.221309,85,3.241638,303.38007,448.599724,1241026.347,445.364817,728985.2291,305.691153,TRUE,Success,0.926426,1.009736
8.4,0.860005,4661612.265,,,Success,0.828566,0.92319,0.827577,2.566627,1.01325,2.463331,2.431118,298,408.864353,939070.0658,400.351269,535100.5931,302.808674,1.021203,1.012591,0.8399,3.363476,2.463331,8.116181,3.2948,302.808674,451.281929,1260631.867,439.833444,704844.5863,304.386686,0.985151,1,0.839809,3.247623,8.116181,26.194667,3.227462,304.386686,449.010535,1226838.098,440.975462,709819.998,303.363728,0.979886,1,0.839646,3.251138,26.194667,85,3.244935,303.363728,448.743607,1235072.234,445.516468,729648.6107,305.680507,TRUE,Success,0.92319,1.012591
8.35,0.859964,4635693.519,,,Success,0.823634,0.919945,0.826921,2.539131,1.01325,2.4371,2.40523,298,407.516034,922062.6217,399.12399,529881.6215,302.74077,1.025935,1.015503,0.839853,3.393397,2.4371,8.101119,3.324082,302.74077,452.460139,1263752.764,440.931296,709627.4982,304.397111,0.981125,1,0.839689,3.250331,8.101119,26.16933,3.230335,304.397111,449.164371,1220766.613,441.134144,710511.6775,303.347412,0.97497,1,0.839446,3.254218,26.16933,85,3.248077,303.347412,448.888377,1229111.52,445.66903,730316.0667,305.669795,TRUE,Success,0.919945,1.015503
8.3,0.859908,4609967.88,,,Success,0.818702,0.916686,0.826244,2.511688,1.01325,2.410913,2.379387,298,406.159781,905127.2406,397.888889,524632.1665,302.672701,1.030752,1.018481,0.839795,3.424165,2.410913,8.086681,3.354198,302.672701,453.666859,1266991.66,442.055148,714527.951,304.407659,0.977008,1,0.839535,3.252965,8.086681,26.145341,3.233136,304.407659,449.320857,1214702.458,441.295463,711214.9383,303.331128,0.969995,1,0.839196,3.257135,26.145341,85,3.251057,303.331128,449.034312,1223146.521,445.822774,730988.7758,305.659022,TRUE,Success,0.916686,1.018481
8.25,0.859836,4584442.42,,,Success,0.81377,0.913415,0.825544,2.484319,1.01325,2.384792,2.353606,298,404.796456,888272.3063,396.646759,519355.5892,302.604502,1.035649,1.021524,0.839727,3.455791,2.384792,8.072895,3.385157,302.604502,454.902015,1270343.331,443.204901,719545.8887,304.418287,0.972798,1,0.839343,3.255516,8.072895,26.122745,3.235859,304.418287,449.480162,1208647.055,441.459581,711930.4926,303.314881,0.96496,1,0.838892,3.259884,26.122745,85,3.253869,303.314881,449.181714,1217179.728,445.977991,731668.0151,305.64819,TRUE,Success,0.913415,1.021524
8.2,0.859748,4559127.449,,,Success,0.808838,0.91013,0.824823,2.457002,1.01325,2.358713,2.327869,298,403.424655,871487.2077,395.396303,514046.3799,302.536129,1.040635,1.024638,0.839649,3.488345,2.358713,8.059793,3.41703,302.536129,456.168019,1273824.14,444.382728,724691.193,304.429023,0.968491,1,0.839111,3.257978,8.059793,26.101592,3.238494,304.429023,449.642579,1202602.272,441.626776,712659.56,303.298676,0.959863,1,0.838531,3.262458,26.101592,85,3.256506,303.298676,449.330919,1211213.83,446.135002,732355.2004,305.637304,TRUE,Success,0.91013,1.024638
8.15,0.859642,4534031.905,,,Success,0.803906,0.906831,0.824079,2.429748,1.01325,2.332689,2.302185,298,402.044772,854776.4661,394.137884,508706.0704,302.4676,1.04571,1.027826,0.839559,3.521855,2.332689,8.047408,3.449842,302.4676,457.465403,1277433.716,445.589076,729966.258,304.439837,0.964084,1,0.838834,3.260342,8.047408,26.081929,3.241035,304.439837,449.808357,1196569.996,441.797283,713403.1699,303.282519,0.954704,1,0.838109,3.264849,26.081929,85,3.258961,303.282519,449.482292,1205251.727,446.294161,733051.8781,305.626367,TRUE,Success,0.906831,1.027826
8.1,0.859517,4509166.785,,,Success,0.798974,0.903518,0.823313,2.40255,1.01325,2.306712,2.276548,298,400.65616,838135.9758,392.870903,503332.114,302.398898,1.050879,1.031091,0.839459,3.556375,2.306712,8.035776,3.483649,302.398898,458.795887,1281181.779,446.825477,735378.2547,304.450729,0.959573,1,0.838509,3.262598,8.035776,26.06381,3.243471,304.450729,449.977819,1190552.477,441.971411,714162.6741,303.266417,0.949482,1,0.837622,3.267051,26.06381,85,3.261227,303.266417,449.636238,1199296.553,446.455856,733759.753,305.615383,TRUE,Success,0.903518,1.031091
8.05,0.859372,4484543.677,,,Success,0.794042,0.90019,0.822523,2.375407,1.01325,2.280781,2.250956,298,399.258428,821563.8524,391.594995,497922.9674,302.330013,1.056146,1.034437,0.839346,3.59196,2.280781,8.024935,3.518503,302.330013,460.160985,1285075.913,448.093268,740933.5496,304.46169,0.954956,1,0.838131,3.264738,8.024935,26.047289,3.245794,304.46169,450.151319,1184552.214,442.149494,714939.5406,303.250377,0.944194,1,0.837066,3.269055,26.047289,85,3.263296,303.250377,449.793197,1193351.698,446.620514,734480.6972,305.604357,TRUE,Success,0.90019,1.034437
8,0.859205,4460175.296,,,Success,0.78911,0.896846,0.821711,2.348315,1.01325,2.254891,2.225404,298,397.851087,805057.5183,390.30971,492476.7141,302.260934,1.061516,1.037869,0.839222,3.628667,2.254891,8.014924,3.554462,302.260934,461.562391,1289124.917,449.393943,746639.2629,304.47271,0.950227,1,0.837695,3.26675,8.014924,26.032423,3.247994,304.47271,450.329261,1178572.033,442.331914,715735.437,303.234407,0.938841,1,0.836435,3.270853,26.032423,85,3.265159,303.234407,449.953657,1187420.827,446.788604,735216.77,305.593292,TRUE,Success,0.896846,1.037869
7.95,0.859014,4436075.478,,,Success,0.784178,0.893485,0.820876,2.32127,1.01325,2.229039,2.199891,298,396.43364,788614.3938,389.014583,486991.3885,302.191648,1.066994,1.041392,0.839085,3.66656,2.229039,8.005786,3.591586,302.191648,463.001899,1293338.053,450.729082,752502.9361,304.483778,0.945383,1,0.837196,3.268624,8.005786,26.019272,3.250058,304.483778,450.512096,1172615.123,442.519098,716552.2426,303.218516,0.93342,1,0.835726,3.272438,26.019272,85,3.266809,303.218516,450.118153,1181507.909,446.96064,735970.2355,305.582195,TRUE,Success,0.893485,1.041392
7.9,0.858798,4412259.305,,,Success,0.779246,0.890108,0.820017,2.294268,1.01325,2.203222,2.174411,298,395.005573,772231.898,387.709138,481464.9747,302.122142,1.072584,1.045011,0.838935,3.705704,2.203222,7.997569,3.629943,302.122142,464.481404,1297725.079,452.100349,758532.5657,304.494877,0.940419,1,0.836628,3.270347,7.997569,26.0079,3.251976,304.494877,450.700339,1166685.081,442.711531,717392.0789,303.202715,0.927931,1,0.834933,3.2738,26.0079,85,3.268238,303.202715,450.287274,1175617.247,447.137191,736743.585,305.571069,TRUE,Success,0.890108,1.045011
7.85,0.858555,4388743.124,,,Success,0.774314,0.886712,0.819134,2.267308,1.01325,2.177437,2.148963,298,393.566422,755907.9433,386.392943,475895.6488,302.052405,1.078292,1.048731,0.838771,3.74617,2.177437,7.990322,3.6696,302.052405,466.002845,1302295.699,453.509441,764736.3532,304.50599,0.935332,1,0.835985,3.271906,7.990322,25.998372,3.253733,304.50599,450.894566,1160785.97,442.909758,718257.336,303.187013,0.922372,1,0.83405,3.274931,25.998372,85,3.269435,303.187013,450.461666,1169753.511,447.318879,737539.5611,305.559921,TRUE,Success,0.886712,1.048731
7.8,0.858283,4365545.02,,,Success,0.769383,0.883299,0.818228,2.240384,1.01325,2.151679,2.123543,298,392.115578,739639.395,385.065433,470281.0209,301.982421,1.084124,1.052558,0.838592,3.788035,2.151679,7.984097,3.710635,301.982421,467.568433,1307061.451,454.958289,771123.6304,304.517096,0.930116,1,0.835258,3.273287,7.984097,25.990758,3.255316,304.517096,451.095438,1154922.403,443.1144,719150.7443,303.171423,0.916742,1,0.833072,3.275822,25.990758,85,3.270393,303.171423,450.642043,1163921.772,447.506392,738361.1848,305.548756,TRUE,Success,0.883299,1.052558
7.75,0.85798,4342685.17,,,Success,0.764451,0.879865,0.817299,2.21349,1.01325,2.125942,2.098142,298,390.652212,723421.5022,383.725836,464617.8342,301.912166,1.090088,1.0565,0.838399,3.831391,2.125942,7.978951,3.753136,301.912166,469.180755,1312036.497,456.44916,777705.2925,304.528177,0.924767,1,0.83444,3.274475,7.978951,25.985131,3.25671,304.528177,451.303714,1149099.625,443.326173,720075.435,303.155959,0.911039,1,0.831991,3.276463,25.985131,85,3.271101,303.155959,450.829191,1158127.546,447.700486,739211.7871,305.53758,TRUE,Success,0.879865,1.0565
7.7,0.857643,4320185.384,,,Success,0.759519,0.876411,0.816346,2.186621,1.01325,2.10022,2.072756,298,389.175653,707250.9324,382.373528,458903.4589,301.841622,1.096192,1.060564,0.838189,3.876328,2.10022,7.974947,3.797195,301.841622,470.842346,1317234.041,457.984257,784492.0835,304.539205,0.919278,1,0.833523,3.275453,7.974947,25.981566,3.257898,304.539205,451.520247,1143323.573,443.545879,721034.9352,303.140634,0.905263,1,0.8308,3.276844,25.981566,85,3.27155,303.140634,451.023976,1152376.838,447.901998,740095.0415,305.526399,TRUE,Success,0.876411,1.060564
7.65,0.85727,4298069.994,,,Success,0.754587,0.872935,0.815369,2.15977,1.01325,2.074507,2.047379,298,387.685023,691122.8849,381.007692,453134.4551,301.770763,1.102444,1.064759,0.837963,3.922952,2.074507,7.972151,3.842914,301.770763,472.556133,1322669.9,459.566126,791496.3719,304.550152,0.913646,1,0.832496,3.276203,7.972151,25.980146,3.258863,304.550152,451.746019,1137601.013,443.774441,722033.2927,303.125466,0.899411,1,0.829493,3.276955,25.980146,85,3.271729,303.125466,451.227354,1146676.196,448.111847,741015.0049,305.51522,TRUE,Success,0.872935,1.064759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.55,0.856381,4251157.926,,,Success,0.744723,0.869415,0.812275,2.137205,1.01325,2.0546,2.027733,298,386.664226,674297.527,380.090155,449260.3718,301.703188,1.098451,1.06777,0.838188,3.958784,2.0546,7.970462,3.879325,301.703188,473.761755,1315227.724,460.71133,796574.0948,304.521216,0.901851,1,0.830051,3.276942,7.970462,25.984081,3.260047,304.521216,452.15921,1126182.397,444.196574,723877.6567,303.094475,0.887475,1,0.826496,3.276322,25.984081,85,3.271234,303.094475,451.662549,1135450.279,448.559119,742976.3698,305.492875,TRUE,Success,0.869415,1.06777
7.5,0.855838,4227611.589,,,Success,0.739791,0.868379,0.810388,2.132405,1.01325,2.051202,2.024379,298,386.578025,669181.2155,380.024115,448981.5791,301.685328,1.092952,1.068236,0.838398,3.965046,2.051202,7.971748,3.88638,301.685328,473.927657,1307927.478,460.887529,797355.8651,304.497071,0.895698,1,0.82861,3.276881,7.971748,25.989621,3.260216,304.497071,452.371697,1120560.08,444.413531,724825.8219,303.079096,0.881387,1,0.824787,3.275555,25.989621,85,3.270536,303.079096,451.897391,1129942.815,448.799455,744030.6025,305.481731,TRUE,Success,0.868379,1.068236
7.45,0.855211,4204300.885,,,Success,0.734859,0.86769,0.808287,2.13064,1.01325,2.050867,2.024049,298,386.699235,665636.9774,380.15023,449513.9898,301.675124,1.085825,1.06826,0.838606,3.966037,2.050867,7.97458,3.888394,301.675124,473.907061,1299125.832,460.894616,797387.3157,304.468936,0.88937,1,0.827002,3.276499,7.97458,25.997674,3.260068,304.468936,452.593917,1115019.903,444.639837,725815.0273,303.063894,0.875218,1,0.822925,3.274472,25.997674,85,3.269523,303.063894,452.145692,1124518.173,449.052814,745142.1956,305.470618,TRUE,Success,0.86769,1.06826
7.4,0.854494,4181564.08,,,Success,0.729927,0.867087,0.806045,2.12958,1.01325,2.051239,2.024415,298,386.87964,662523.7961,380.331262,450278.2821,301.667,1.078327,1.068285,0.838752,3.966447,2.051239,7.979055,3.889872,301.667,473.880525,1290264.96,460.896533,797395.8208,304.440681,0.882865,1,0.825213,3.275768,7.979055,26.008344,3.259577,304.440681,452.833382,1109588.334,444.882507,726875.9676,303.048994,0.868966,1,0.8209,3.27306,26.008344,85,3.268182,303.048994,452.409176,1119186.99,449.320857,746318.4789,305.459545,TRUE,Success,0.867087,1.068285
7.35,0.853677,4159474.29,,,Success,0.724995,0.866566,0.803654,2.129195,1.01325,2.052283,2.025446,298,387.118811,659829.5404,380.566838,451272.9162,301.660907,1.070485,1.06833,0.83882,3.966391,2.052283,7.985282,3.890926,301.660907,473.855458,1281402.378,460.900017,797411.2795,304.412468,0.876175,1,0.823223,3.27466,7.985282,26.021741,3.258713,304.412468,453.092739,1104281.729,445.144019,728019.521,303.034434,0.86263,1,0.818698,3.271306,26.021741,85,3.266499,303.034434,452.689625,1113960.644,449.605296,747567.022,305.448519,TRUE,Success,0.866566,1.06833
7.3,0.852748,4138099.099,,,Success,0.720063,0.866147,0.801097,2.129632,1.01325,2.054151,2.02729,298,387.428337,657630.9542,380.867723,452543.3973,301.657235,1.06223,1.068384,0.838793,3.965635,2.054151,7.993379,3.891329,301.657235,473.826919,1272498.39,460.900592,797413.8295,304.384199,0.869293,1,0.821009,3.273141,7.993379,26.037984,3.257444,304.384199,453.374665,1099118.094,445.426879,729256.7042,303.020253,0.856207,1,0.816308,3.269197,26.037984,85,3.264462,303.020253,452.989011,1108851.661,449.908032,748896.2201,305.437549,TRUE,Success,0.866147,1.068384
7.25,0.851696,4117532.177,,,Success,0.715131,0.865828,0.798364,2.130861,1.01325,2.056812,2.029916,298,387.808397,655918.7362,381.234106,454090.6096,301.655945,1.053587,1.06847,0.838651,3.964303,2.056812,8.003472,3.891202,301.655945,473.803788,1263620.27,460.906334,797439.3123,304.356065,0.86221,1,0.818547,3.271179,8.003472,26.057195,3.255736,304.356065,453.682702,1094119.264,445.7344,730602.08,303.006501,0.849696,1,0.813716,3.266719,26.057195,85,3.262055,303.006501,453.309547,1103873.907,450.231191,750315.4818,305.426641,TRUE,Success,0.865828,1.06847
7.2,0.850503,4097858.226,,,Success,0.710199,0.865658,0.795422,2.1333,1.01325,2.060689,2.033742,298,388.28948,654904.4292,381.694279,456034.1412,301.658095,1.044356,1.068535,0.838367,3.961643,2.060689,8.015704,3.889817,301.658095,473.764727,1254602.443,460.897871,797401.7591,304.327636,0.854917,1,0.815808,3.268734,8.015704,26.079504,3.253551,304.327636,454.020087,1089308.662,446.069609,732068.9872,302.993218,0.843096,1,0.810907,3.263856,26.079504,85,3.259264,302.993218,453.653683,1099042.692,450.57713,751835.2429,305.415804,TRUE,Success,0.865658,1.068535
7.15,0.849154,4079219.948,,,Success,0.705267,0.865597,0.792272,2.136594,1.01325,2.065423,2.038414,298,388.85062,654421.1399,382.228837,458292.197,301.662864,1.034735,1.06867,0.83791,3.958441,2.065423,8.030227,3.887932,301.662864,473.744163,1245706.381,460.906501,797440.0497,304.299622,0.847406,1,0.812762,3.265765,8.030227,26.105051,3.250849,304.299622,454.392307,1084717.338,446.437632,733679.9649,302.980479,0.836404,1,0.807864,3.260594,26.105051,84.999999,3.256075,302.980479,454.024199,1094375.089,450.948523,753467.3449,305.405043,TRUE,Success,0.865597,1.06867
7.1,0.847626,4061744.523,,,Success,0.700335,0.865715,0.788868,2.141315,1.01325,2.071593,2.044503,298,389.534048,654760.3322,382.876962,461030.4988,301.671701,1.024454,1.0688,0.837235,3.953666,2.071593,8.047209,3.884551,301.671701,473.714295,1236717.01,460.906741,797441.1184,304.271338,0.839665,1,0.809372,3.262229,8.047209,26.133983,3.247583,304.271338,454.80372,1080377.168,446.84254,735452.982,302.968335,0.829619,1,0.804571,3.256916,26.133983,85,3.25247,302.968335,454.424172,1089890.012,451.348325,755224.9019,305.394364,TRUE,Success,0.865715,1.0688
7.05,0.845893,4045614.94,,,Success,0.695403,0.866025,0.785181,2.147559,1.01325,2.079297,2.052106,298,390.350823,655982.6185,383.648944,464292.8465,301.684907,1.013493,1.068947,0.836291,3.947242,2.079297,8.066836,3.879598,301.684907,473.683357,1227694.013,460.906741,797441.1183,304.243319,0.831685,1,0.805596,3.258076,8.066836,26.166454,3.243707,304.243319,455.261345,1076329.688,447.290882,737416.8974,302.956873,0.822739,1,0.801007,3.252807,26.166454,85,3.248434,302.956873,454.857096,1085608.62,451.779894,757122.8185,305.383771,TRUE,Success,0.866025,1.068947
7,0.843925,4031049.726,,,Success,0.690471,0.866561,0.781172,2.155584,1.01325,2.088795,2.061481,298,391.324036,658231.7227,384.566229,468170.324,301.70319,1.001759,1.06911,0.835005,3.938803,2.088795,8.089313,3.872717,301.70319,473.652614,1218642.635,460.906741,797441.1184,304.21509,0.823454,1,0.801388,3.253252,8.089313,26.202629,3.239166,304.21509,455.771997,1072620.859,447.789013,739599.7944,302.946168,0.815762,1,0.797154,3.248248,26.202629,84.999996,3.243949,302.946168,455.326878,1081554.509,452.246982,759177.7689,305.373263,TRUE,Success,0.866561,1.06911
6.95,0.841682,4018332.813,,,Success,0.68554,0.867378,0.77678,2.165824,1.01325,2.100528,2.07306,298,392.490713,661744.8965,385.663188,472808.8734,301.727707,0.989088,1.069269,0.833279,3.927675,2.100528,8.114865,3.86325,301.727707,473.617702,1209524.838,460.904004,797428.9702,304.187244,0.81496,1,0.796695,3.247699,8.114865,26.242686,3.233903,304.187244,456.345428,1069308.773,448.346022,742041.8099,302.936331,0.808685,1,0.792987,3.243222,26.242686,85,3.238998,302.936331,455.837976,1077754.305,452.753866,761408.7975,305.36284,TRUE,Success,0.867378,1.069269
6.9,0.839115,4007816.445,,,Success,0.680608,0.868515,0.771947,2.178571,1.01325,2.114791,2.087137,298,393.880004,666697.1072,386.96688,478323.8785,301.759291,0.975401,1.069444,0.830987,3.913505,2.114791,8.143746,3.850851,301.759291,473.590994,1200424.585,460.906741,797441.1184,304.15835,0.80619,1,0.791453,3.241353,8.143746,26.286808,3.227852,304.15835,456.990437,1066457.056,448.970099,744779.2596,302.927445,0.801508,1,0.788483,3.237711,26.286808,84.999998,3.233561,302.927445,456.395364,1074237.696,453.305317,763837.1631,305.352495,TRUE,Success,0.868515,1.069444
6.85,0.836158,4000015.074,,,Success,0.675676,0.870094,0.766553,2.194782,1.01325,2.132555,2.104669,298,395.571764,673609.5433,388.551378,485030.1802,301.800448,0.960332,1.06956,0.827929,3.894737,2.132555,8.176225,3.834003,301.800448,473.556303,1191211.574,460.906604,797440.5082,304.131599,0.797133,1,0.785595,3.234147,8.176225,26.335194,3.220948,304.131599,457.724312,1064155.386,449.677331,747883.2684,302.919698,0.794228,1,0.783615,3.231695,26.335194,84.999997,3.22762,302.919698,457.004836,1071038.57,453.906887,766487.6435,305.342217,TRUE,Success,0.870094,1.06956
6.8,0.832718,3995608.111,,,Success,0.670744,0.872227,0.760462,2.215307,1.01325,2.154681,2.126505,298,397.643611,682972.5093,390.488644,493234.7715,301.853468,0.943616,1.069591,0.82383,3.870164,2.154681,8.212622,3.811526,301.853468,473.52401,1181946.522,460.906741,797441.1184,304.103733,0.787772,1,0.779034,3.226001,8.212622,26.388056,3.21311,304.103733,458.558518,1062494.128,450.47836,751401.2853,302.913171,0.786843,1,0.778354,3.225154,26.388056,85,3.221154,302.913171,457.672812,1068194.952,454.564727,769387.7477,305.331984,TRUE,Success,0.872227,1.069591
